"COUNTRY","Country","VAR","Variable","CUR","Currency","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,31.8,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,28.9,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,40.9,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,53.1,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,47.5,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,31.6,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,36.2,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,34,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,25.1,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,23.4,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,7.9,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,198,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,186,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,224,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,215,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,229,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,221,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,235,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,332,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,364,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,398,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,467,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,477,,
"LVA","Latvia","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,97,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,319.3,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,279.2,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,320.6,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,330.9,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,323.9,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,325.3,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,342.8,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,387.3,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,414,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,463.2,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,566.9,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,549.7,,
"LVA","Latvia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,114.2,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,773.309,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,454.64,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,659.801,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,1041.41,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,1138.51,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,1183.44,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,1305.62,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,1292.935,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,1359.582,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,1551.694,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,1489.318,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,1494.325,,
"IDN","Indonesia","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,220.507,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,85.436,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,43.433,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,63.9,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,50.8,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,52.6,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,31,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,16.6,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,22.3,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,19.5,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,33.6,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,60.2,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,79.8,,
"CZE","Czech Republic","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,22.5,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,396.927,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,336.147,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,348.4,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,374.1,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,416.6,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,438,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,477,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,530.7,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,485.2,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,478.9,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,462.2,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,496.2,,
"HUN","Hungary","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,124.5,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,59.706,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,45.913,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,36.9,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,61.4,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,72.1,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,69.5,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,91,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,96.1,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,124.7,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,138.4,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,135.3,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,175.6,,
"ITA","Italy","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,69.9,,
"LUX","Luxembourg","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,16.3,,
"LUX","Luxembourg","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,18.4,,
"LUX","Luxembourg","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,30,,
"LUX","Luxembourg","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,32,,
"LUX","Luxembourg","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,39,,
"LUX","Luxembourg","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,37,,
"LUX","Luxembourg","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,36,,
